title,stars,mainTag,subTag,text,BodyRightText
뎁스원 프리다이빙센터,,#맑음 #체험관광 #액티비티,#해변 #한림 #협재 #프리다이빙 #플로빙 #러닝홀리데이인제주,"- 예약: 전화예약 - 가격: 체험 프리다이빙 120,000원, AIDA LV1 150,000원, AIDA LV2 450,000원, AIDA LV3 550,000원, AIDA LV4 800,000원 뎁스원의 대표 강사는 수심 1미터 프리다이빙을 전문으로 하는 등 관련 지식과 경험이 풍부한 편으로 안심하고 교육을 받을 수 있다. 또, 프리다이빙 대표 인증협회인 아이다(AIDA)의 전문 교육 기관으로 프리다이버를 육성하기 위해 노력하는 곳이다. 자격증 프로그램이 아니더라도 체험 프리다이빙을 통해 초보자도 충분히 바다를 탐험할 수 있다. 더욱 깊이 있는 교육을 위해 1:1, 1:2, 1:3 등의 소규모 레슨도 진행하므로 관심이 있다면 문의해 볼 것을 권한다. 뎁스원 프리다이빙은 서쪽에서 아름다운 바다 빛깔로 유명한 협재리에 자리 잡은 프리다이빙 전문 센터이다. 매주 프리다이버들이 모여 제주 바다를 정화하는 플로빙 활동도 진행한다. 프리 다이빙이란 공기 공급 장비를 사용하지 않고, 잠수만으로 수중을 탐험하는 해양 액티비티다. 이곳은 체계적인 프리다이빙 프로그램을 토대로 이론과 해양 다이빙을 진행한다. - 체험시간: 약 3시간, (*자격증 프로그램 체험 시간 상이하므로 별도 문의) - 특이사항: 프리다이빙 장비 렌탈 및 구매 가능, 매주 해양 정화작업인 플로빙 진행 - 편의시설: 샤워실 프리다이빙 프로그램 전문적으로 프리다이빙을 배워볼 수 있는 곳","소개-전문적으로 프리다이빙을 배워볼 수 있는 곳, 이용 시간-평일 : 07:00 ~ 22:00 , 주말 : 08:00 ~ 22:00, 요금 정보-유료, 장소 특성-실외, 평균 소요 시간-3시간 이상, 경사도(난이도)-상"
제이어스,,#화장품 #쇼핑 #관광기념품,#상점/상가,"㈜제이어스는 (재)제주테크노파크가 전액 출자한 별도법인으로서, (재)제주테크노파크에서 추진하는 브랜드의 사업운영 및 관리를 담당하며 자체 화장품 브랜드인 ‘제이듀’와 ‘에코시아’를 보유하고 있다.
또한 제주 중소기업들의 제품과 브랜드의 유통 및 마케팅 홍보를 담당하고 있는 공익적인 기업으로서의 역할도 하고있다.","소개-(주)제이어스는 (재)제주테크노파크가 전액 출자한 별도법인으로서, (재)제주테크노파크에서 추진하는 브랜드의 사업운영 및 관리를 담당하며 자체 화장품 브랜드인 '제이듀'와 '에코시아'를 보유하고 있습니다."
제주쥬티클럽,,#커플 #친구 #액티비티,#해변 #체험 #레저/체험 #수상레저 #어트랙션,"성산에 위치한 제주쥬티클럽은 제주로 윈드서핑과 카이트보딩를 즐기고 싶을 때에 장비없이 가도 윈드서핑과 카이트를 즐길 수있다. 윈드서핑, 카이트보트 강습은 물론 닐프라이드 장비 판매와 세일 수리도 가능하다.","소개-윈드서핑&카이트서핑&패들보드 체험/강습/렌탈, 상세 정보-연중무휴, 이용 시간-평일 : 09:00 ~ 18:30 , 주말 : 09:00 ~ 18:30"
청재설헌,,#겨울 #숙박 #숙소,#힐링 #힐링쉼터 #온돌방 #조식포함 #농어촌민박 #민박 #휴양펜션 #펜션 #주차장,"청재설헌은 ‘Bed and Breakfast’라는 슬로건을 추구한다. 각종 비타민이나 영양식을 추구하는 현대인은 이해 할지 모르겠다. 하지만 우리네 어머니들이 늘 말씀하시던 한결같은 말 중에 “건강하려면 단잠을 자고 제 때 끼니를 잘 먹어야한다”고 하셨다.

2000년 11월 처음 문을 연 청재설헌은 더도 덜도 없이 그 말 그대로를 실천하는 내츄럴 숙박시설이다. 'Bed'는 잘 자는 것, ‘Breakfast’는 아침식사를 하는 것을 말한다. 청재설헌에서는 주인과 객이 함께 아침식사를 하는 곳이다. 호화스러운 호텔이나 여타 숙박시설과 달리 청재설헌 건물은 소박하게 지어졌다. 서귀포 토평동 중산간 자락, 한라산 남사면이라 어느 곳이든 한라산 정상이 한눈에 보이는 지역의 특성을 고려한 듯, 숙소 앞 정원에서도 건물 지붕 뒤로 한라산을 가리지 않는다.

주변에는 감귤나무와 풀, 꽃들이 잘 가꾸어져 한결 마음을 포근하게 만들어주는 매력이 있다. 낮에는 숙소의 통유리창을 열고 바람소리를 벗 삼아 독서 즐기기에 안성맞춤이고, 조금 멀리 드러난 서귀포 바다를 바라볼 수도 있다. 밤에는 가릴 것 하나 없는 검푸른 밤하늘에 흘러가는 달빛구경하는 여유도 누릴 수 있는 아늑한 보금자리다. 잠시지만 청재설헌에 들어와 있노라면 현대문명의 문을 빠져나와 있는 듯 착각에 빠지는데 크고 높지 않으나 150여 종의 각기 다른 나무와 사계절 색다른 풍경을 만들어 주는 풀꽃들이 사방에 어우러져 있어서다. 심지어 어떤 이름 모를 풀꽃은 차가운 아스팔트 주차장을 뒤덮고 있다.

청재설헌 주인장은 이렇게 말한다. “어깨 부딪히지 않고 걸을 수 있기를, 자동차 소리 대신 새소리 벗해서 걸을 수 있기를 소망합니다. 햇살에 잠깨어 아침을 먹고 어둠 속에서 잠들 수 있기를 소망합니다. 첨단 시설은 아니지만 소박함과 정갈함, 거기에 건강한 삶을 지향하는 사람들이 만나고 머물다 가는 곳으로 지켜지기를 바랍니다”.","소개-청재설헌은 ‘Bed and Breakfast’라는 슬로건을 추구한다. 각종 비타민이나 영양식을 추구하는 현대인은 이해 할지 모르겠다. 하지만 우리네 어머니들이 늘 말씀하시던 한결같은 말 중에 “건강하려면 단잠을 자고 제 때 끼니를 잘 먹어야한다”고 하셨다. 2000년 11월 처음 문을 연 청재설헌은 더도 덜도 없이 그 말 그대로를 실천하는 내츄럴 숙박시설이다. 'Bed'는 잘 자는 것, ‘Breakfast’는 아침식사를 하는 것을 말한다. 청재설헌에서는 주인과 객이 함께 아침식사를 하는 곳이다. 호화스러운 호텔이나 여타 숙박시설과 달리 청재설헌 건물은 소박하게 지어졌다. 서귀포 토평동 중산간 자락, 한라산 남사면이라 어느 곳이든 한라산 정상이 한눈에 보이는 지역의 특성을 고려한 듯, 숙소 앞 정원에서도 건물 지붕 뒤로 한라산을 가리지 않는다., 숙박 업종-펜션/민박, 이용 시간-Checkin : 15:00 ~ Checkout : 11:00"
,,#해수욕장 #액티비티 #친구,#커플 #맑음 #체험 #레저/체험 #해변 #물놀이 #수상레저 #어트랙션,"아름다운 에메랄드빛 제주바다를 만끽하는 최고의 선택 바닥이 보이는 ""투명카약""

제주 월정해변 & 한담해변 투명카약(체험시간 20분)
이용시간은 별도로 지정되어 있지 않으며, 이용 예정일에 선착순으로 이용이 가능하다

<카약탑승시 유의사항>
 - 당일 체험은 매표 후 순서대로 체험 가능
 - 음주시 탑승 절대 불가
 - 안전상의 이유(침수, 전복)로 임산부 및 12개월 미만은 탑승불가
 - 12개월부터 만 15세(중학생)까지는 보호자 동반시에만 탑승가능
 - 귀중품(휴대폰, 카메라, 지갑 등)침수 또는 분실주의
 - 기상악화 시 탑승이 지연 또는 중단될 수 있음","소개-애월&한담의 에메랄드빛 아름다운 제주바다를 가장 가까이 즐기는 법!, 상세 정보-이용시간은 당일 전화로 확인 필수! 일몰 30분 전까지, 이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
세미오름,,#부모 #커플 #혼자,#친구 #아이 #오름 #자연경관 #도보여행 #도보 #어린이,"오름은 주소가 산지로 되어있어, 내비게이션 검색시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다.
또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다.
이에, 오름 방문시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


5.16 도로에서 산천단을 지나면 우측에 우뚝선 오름으로, 정상에는 풀밭의 산정분화구를 이루고 있으며, 화구 안부의 일부사면에는 묘들이 산재되어 있다.

원형의 산정분화구는 남쪽사면으로 용암유출 흔적의 작은 골짜기를 이루며 이 곳 상단부의 수풀속에서는 샘이 솟아나고 있다. 동사면은 완만한 경사로 해송이 듬성듬성 식생하고, 남사면의 골짜기에는 자귀나무 등이 잡목들과 어우러져 있고, 그 주변에는 곰취, 기슭에는 산수국이 군락을 이루고 있다.
산천단 제주종합사격장 입구 남쪽편 목장안으로 진입하여 화구능선을 따라 오름 남쪽 사면으로 쉽게 오를 수 있다.

[유래]산정부에 샘이 솟아나와 세미오름이라 부르던 것이, 지금은 한자의 음을 빌어 표기한 三義 讓岳(삼의양악), 三義岳(삼의악)으로 불려지고 있다.","소개-뒤로는 한라산, 앞으로는 제주시내를 품고 있는 삼의양오름"
백제사 템플스테이,,#템플스테이 #실내 #휴식/힐링,#커플 #흐림 #사계절 #문화관광 #체험 #어트랙션,"백제사는 1,700여년의 한국 불교의 정통 법맥을 이어온 석가세존 제 57대손이신 태고보우국사를 종조로 모신 한국불교태고종 사찰로 불교의 생명존중사상과 자연친화적인 한국의 사찰 문화를 체험할 수 있도록 사부대중(四部大衆) 누구에게나 열려 있는 도량이다. 백제사는 부처님의 가르침인 지혜와 자비를 바탕으로 불자 양성과 포교 및 청소년 교육을 위한 수행 도량으로 설립되었다. 아름다운 제주의 청정한 자연과 수려한 경관을 느끼며, 사찰에서의 고요한 휴식과 더불어 한국 불교의 전통문화, 수행 정신, 사찰 내·외 문화적 자원을 통해 참 존재를 찾아갈 수 있도록 템플스테이 등의 프로그램을 운영하고 있으며 종교가 무엇이든 상관없이 누구나가 찾아와 몸과 마음의 휴식과 힐링을 할 수 있도록 열린 공간이다. 특히 백제사는 2012년부터 제주도 교육청의 위탁으로 ‘청소년 대안교실’을 운영하여 미래의 희망인 청소년들이 자기주도적으로 인생의 꿈과 목표를 찾아갈 수 있도록 멘토링 프로그램을 운영하고 있다. 그 동안 약 200명 이상의 청소년들이 대안 교실을 다녀갔으며, 명상 및 상담, 진로코치의 도움을 통해 자아성찰과 꿈을 찾는 소중한 경험을 나누었다. 백제사는 청소년 포교에 원력(願力)을 세우고 그 동안의 경험과 노하우를 축적하여 향후 제주도에 ‘대안학교’를 설립할 계획을 가지고 있으며, 이를 통해 우리 아이들이 자기 자신의 참 존재를 깨닫고, 나아가 가족과 사회를 제대로 이해할 수 있도록 창의적 혁신 교육을 구현하고자 한다. 또한 부모와 교사, 나아가 사회 각 계층 별 구성원과 조직이 행복하게 상생할 수 있도록 대상 별 맞춤식템플스테이를 운영하고 있다.","소개-백제사에서의 템플 스테이 프로그램을 통하여 자신을 돌아볼 수 있는 시간이 된다., 상세 정보-연중무휴/프로그램별로 이용시간이 상이하므로 홈페이지 및 전화 문의 바랍니다."
제주리시온관광호텔,,#숙소 #안전여행스탬프,,"제주 리시온 관광호텔은 서귀포 표선 시내 중심부에 있어 교통이 편리하고, 호텔 안에 편의점이 있어서 편의성이 좋다. 표선해수욕장과 도보로 5분에 위치해 있어 산책을 즐기기 좋으며, 표선의 다양한 해양레저를 즐기기 좋다.

또한 제주민속촌과 올레길 3~4코스 시작점과 끝점, 성산일출봉, 성읍민속마을, 섭지코지가 가까이 위치하고 있다. 호텔 로비에 자전거를 별도 보관 가능하며, 장박 시에는 할인이 제공된다.","소개-서귀포 표선 시내 중심부에 있어 교통이 편리하고, 호텔 안에 편의점이 있어서 편의성이 좋은 호텔, 숙박 업종-호텔, 등급-1성급, 이용 시간-Checkin : 15:00 ~ Checkout : 11:00"
오멍가멍 애견카페&호텔,,#반려동물 #반려동물동반입장 #김치볶음밥,#만두라면 #아메리카노 #반려동물동반_식당카페 #반려동물동반_관광지,"오멍가멍 애견카페 & 호텔은 반려동물이 편하게 뛰어놀 수 있도록 잔디공원이 조성되어 있다. 커피와 차를 즐길 수 있고, 식사류는 김치볶음밥과 만두라면 두 가지가 있다.

반려동물은 기본 예방접종과 중성화한 수컷, 12kg 미만 애견들만 입장 할 수 있다. 가게 내에는 반려동물을 위한 간식부터 사료, 장난감까지 다양하게 준비되어 있으며, 반려견 음료인 멍푸치노도 준비되어 있다.

공항 근처에 위치하여 반려동물과 여행 끝나고 비행기 시간이 남았을 때 방문해도 좋을 것 같다.","소개-오멍가멍 애견카페 & 호텔은 반려동물이 편하게 뛰어놀 수 있도록 잔디공원이 조성되어 있다., 상세 정보-입장제한: 12kg 이상 반려견, 불독 견종 / 중성화 안된 수컷 매너벨트 착용/ 예방접종 안된 애견 입장불가 / 애견호텔 운영/ 12세미만 노키즈 / 반려견 호텔 24시간 운영, 이용 시간-평일 : 11:00 ~ 19:30 , 주말 : 11:00 ~ 19:30, 편의시설-공용주차장,화장실,무료 WIFI"
제이원카트클럽,,#친구 #아이 #맑음,#체험관광 #액티비티 #스릴 #반려동물동반가능,"1인승과 2인승 카트가 있어 36개월 이상이면 누구나 이용할 수 있다. 다만 키가 153cm 이상이 되어야 1인승 탑승이 가능하다. 안전교육을 받고 나서 한라산뷰의 400m 코스를 10분간 질주할 수 있다. 터널을 통과하고 오르막, 내리막 코스를 달리며 제주에서만의 액티비티한 즐거움을 만끽할 수 있다. 제주공항 10분 거리에 위치한 제주 최초 도심형 카트장인 제이원 카트클럽은 스릴만점의 다이나믹한 다양한 코스가 설계되어 있다. 카트 뿐만 아니라 양궁 체험도 할 수 있다. 활쏘는 법을 영상을 시청 후 직접 체험하게 된다. 액티비티한 제주여행을 즐길 수 있는 제이원 카트클럽","소개-공항 10분거리 제주 최초 도심형 카트장, 상세 정보-153cm 이상 1인승 탑승 가능, 36개월 이상 이용 가능, 12시~13시 브레이크타임, 우천 시 이용 가능(폭우 불가), 영어/중국어 안내 가능, 이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00, 요금 정보-유료,1인승 18,900원, 2인승 23,900원, 1인승 카트+양궁 22,900원, 2인승 카트+양궁 34,900원, 양궁 소인 5,000원(13발), 양궁 대인 7,000원(13발), *인터넷 예매 시 할인, 주요목적 기타-양궁, 볼링, 평균 소요 시간-1시간 미만"
손방둥이,,#가죽공방 #핸드메이드 #체험관광,#체험 #어트랙션,"또한, 가죽공예에 필요한 재료를 판매하고 장비를 대여해주기도 한다. 제주시내에서 가죽 공예를 체험할 수 있는 공간. 가죽공예를 위한 기계와 공구, 도구들이 마련되어있어 공간을 대여해서 작업할 수도 있고, 원데이클래스도 참여할 수 있다.","소개-가죽공예를 위한 오픈공간, 이용 시간-평일 : 09:30 ~ 18:00 , 주말 : 09:30 ~ 18:00, 편의시설-무료 WIFI,공용주차장"
