title,category,introduction,address,roadaddress,latitude,longitude,phoneno,imgpath,tag,contentsid
해빛,관광지,"스테인드글래스 공방으로 유리 조명, 썬캐쳐, 각종 소품을 판매하고 원데이 클래스를 운영하는 제주 신촌리에 있는 작은 공방",제주특별자치도 제주시 조천읍 신촌리 1899-1,제주특별자치도 제주시 조천읍 신촌9길 8,33.5353203,126.6222901,0507-1346-7101,https://api.cdn.visitjeju.net/photomng/imgpath/202206/13/af6d763e-8032-41c6-acdf-aa28d6bc1cce.JPG,"기념품,상점/상가,체험,힐링,관광지,유리공방, 러닝홀리데이인제주, 러닝홀리데이인제주,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,,어려움,실내,하,체험,원데이클래스 및 소품 구입,2~3시간, 이색체험",CNTS_200000000013506
마라도 섬투어,관광지,"최남단 마라도 섬투어는 주민이 직접 안내자 겸 해설사가 되어 무인도 시절부터 지금까지 이어진 마라도의 자연과 문화, 역사, 생활사를 들려주는 섬투어 프로그램이다. 선착장이 생기기 전, 제주도에서 정기적인 여객선이 왕래하기 이전 시절의 이야기, 마라도 섬 전체의 안녕을 기원하는 할망당의 당문화, 석달 열흘 넘게 꺼지지 않은 불을 피해 바다 건너로 도망친 뱀 이야기 등 마라도에 얽힌 설화와 재미있는 섬 이야기를 주민이 직접 들려주는 해설 프로그램으로 토박이가 아니고서는 알기 힘든 리얼한 스토리를 들을 수 있어 인기가 많다.",제주특별자치도 서귀포시 대정읍 가파리 701,제주특별자치도 서귀포시 대정읍 마라로 65,33.1700179,126.271518,010-6437-1970,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/7304b09b-467d-4a97-9fa8-2174465a888a.jpg,"겨울,마라도,자연경관,체험,도보,도보여행,언택트,포토스팟,섬속의섬,어트랙션, 겨울, 마라도",CNTS_200000000010800
제주도공방노꼬메,관광지,다양한 핸드메이드 공예를 체험을 할수 있는 공간 ,제주특별자치도 제주시 건입동 1043-2,제주특별자치도 제주시 동문로21길 19-2,33.5157071,126.5368837,0507-1391-0372,https://api.cdn.visitjeju.net/photomng/imgpath/202006/18/7007b247-2d35-41e9-ac0a-f96d8eb3a43f.jpg,"공방,구제주,체험프로그램,체험,쇼핑,상점/상가,어트랙션, 공방,구제주,체험프로그램,체험,쇼핑,상점/상가,어트랙션,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,카드결제,현금결제,재난지원금 ,문화누리카드 ,,실내,중,,1~2시간",CNTS_200000000010293
제주하늘을날다(패러글라이딩),관광지,제주2인승체험비행과 패러글라이딩교육스쿨,제주특별자치도 제주시 도남동 78,제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,33.4910557,126.5317204,010-9632-0422,https://api.cdn.visitjeju.net/photomng/imgpath/202112/03/59366dc6-0a9c-498c-98fb-e730ca6d70dd.jpg,"액티비티,친구,맑음,체험,레저/체험,어트랙션,현금결제,카드결제,화장실, 액티비티,친구,맑음,체험,레저/체험,어트랙션",CONT_000000000500577
안녕김녕sea,숙박,"김녕 요트항 바닷가에 예술적 감성의 건축디자인과 미니멀리즘 인테리어, 아름다운 오션뷰를 감상할 수 있는 게스트하우스.
",제주특별자치도 제주시 구좌읍 구좌해안로 178,제주특별자치도 제주시 구좌읍 구좌해안로 178,33.5398407,126.746583,010-8060-3114,https://api.cdn.visitjeju.net/photomng/imgpath/201808/20/21ff09dd-3347-4dde-bf43-f40a1b8bb6f9.jpg,"숙박,김녕,바다,숙소,게스트하우스,공공와이파이존,해수욕장,조식,수상레저,온돌방, 숙박, ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,카드결제,현금결제,,,어려움,없음,무료제공,흡연구역제공,식음료장,카페'낯선여유',, 김녕, 바다",CNTS_200000000007325
검멀레해변,관광지,검은모래가 매력적인 우도에서 빠질 수 없는 명소,제주특별자치도 제주시 우도면 우도해안길,제주특별자치도 제주시 우도면 우도해안길,33.4969848096,126.968602725,064-728-3394,https://api.cdn.visitjeju.net/photomng/imgpath/201907/25/a30bb3ff-c287-4de2-80d0-428e3281e8c0.jpg,"해변,경관/포토,커플,맑음,여름,편의점,아주 어려움, 해변,경관/포토,커플,맑음,여름,자연경관,포토스팟,k-drama",CONT_000000000500046
휘닉스 르쏠레이테라피,관광지,"스파, 커플룸, 프라이빗룸으로 구성된 르쏠레이테라피센터는 성산 휘닉스호텔앤리조트 내에 위치하고, 호텔 스파 중 유일하게 프랑스 ‘달팡’을 경험할 수 있는 곳이다. 호텔 테라피보다 저렴한 가격으로 호텔만큼의 만족을 얻을 수 있는 곳이 휘닉스 르쏠레이테라피라고 할 수 있다. 우선 르쏠레이테라피가 가장 자랑하는 건 전문교육을 이수한 테라피스트들에게 체계적인 케어서비스를 받을 수 있다는 점과 제주에서는 유일하게 프랑스 브랜드 달팡(Darphin) 제품을 사용하고 있다는 것.",제주특별자치도 서귀포시 성산읍 고성리 127-2,제주특별자치도 서귀포시 성산읍 섭지코지로 107 휘닉스제주아일랜드리조트 블루동 1층,33.4306514,126.9269847,064-731-7709,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/ecf9ca2b-c55c-4c59-8c30-45f6062c581b.jpg,"스파,체험,호텔,어트랙션",CNTS_200000000010798
올레여행자센터,관광지,제주 여행자들의 베이스캠프,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,33.247406,126.55873,064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202401/17/c478d5d8-bf53-4591-8c23-768147a815da.png,"커플,혼자,친구,올레,도보여행,도보,어트랙션,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,아주 어려움, 커플,혼자,친구,올레,도보여행,도보,어트랙션,안전여행스탬프",CNTS_000000000019926
스쿠버스쿨,관광지,"탐험, 도전! 도시를 떠나 자신을 찾아 도전하라",제주특별자치도 제주시 도두이동 1669-3,제주특별자치도 제주시 서해안로 301,33.5089684,126.4776764,064-713-2711,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/51470d3e-dae2-42ab-ab0e-bef2b725ac2f.png,"커플,혼자,친구,체험관광,액티비티,해양스포츠,스쿠버다이빙,체험,레저/체험,waterleisure,수상레저,어트랙션, 커플,혼자,친구,체험관광,액티비티,해양스포츠,스쿠버다이빙,공용주차장,현금결제,카드결제,화장실",CNTS_000000000019892
올레스테이,숙박,제주 올레 여행자센터는 제주 여행자들의 베이스캠프입니다.,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322,064-762-2167,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/290dc45c-8dd6-4f71-a1b3-39a5992fdd24.jpg,"휴식,숙소,게스트하우스,단체여행객,공공와이파이존,올레길,서귀포,도보여행, 휴식,숙소,게스트하우스,단체여행객,공공와이파이존,올레길,서귀포,도보여행,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000019923
제주라프 짚라인,관광지,"제주시 조천읍에 위치한 종합아트클러스터로서 짚와이어, 족욕, F&B, 예술작품, 빛축제 등 다양한 볼거리와 체험을 제공한다. ",제주특별자치도 제주시 조천읍 선흘리 600,제주특별자치도 제주시 조천읍 선교로 117,33.487106,126.706276,064-784-9030,https://api.cdn.visitjeju.net/photomng/imgpath/202109/24/da02d6fd-c002-4b03-b3a9-f194e7cc64fd.jpg,"액티비티,친구,맑음,여름,가을,체험,레저/체험,어트랙션,무장애관광,안전여행스탬프, 액티비티,친구,맑음,여름,가을,체험,레저/체험,어트랙션,무장애관광,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 전용 주차장,쉬움",CONT_000000000500006
점보빌리지,관광지,제주속 작은 동남아 점보빌리지 코끼리테마쇼,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,33.275467,126.305115,064-792-1233,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/6d04e8eb-b47b-4e76-9d9d-56c290e678b2.gif,"실내,테마공원,아이,사계절,어린이,어트랙션,무장애관광, 실내,테마공원,아이,사계절,어린이,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,장애인 화장실,장애인 전용 주차장,수동 휠체어 대여 가능,실내+실외,하,공연/전시,기타,1시간 미만",CONT_000000000500527
볼몽지엥하우스,숙박,따뜻한 추억을 선물할 게스트하우스,제주특별자치도 서귀포시 보목동 482,제주특별자치도 서귀포시 보목포로1번길 10,33.241978,126.605995,010-4587-5535,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f5325937-7bb6-4090-a698-83c7a896ab9d.jpg,"서귀포,게스트하우스,숙소,돌담풍경마을,조식 포함,단체여행객,자연경관,민박,농어촌민박, 서귀포, 게스트하우스,공용주차장,화장실,무료 WIFI",CNTS_000000000021312
거인의 정원,관광지,"카페와 갤러리를 함께 운영하는 거인의 정원
",제주특별자치도 제주시 아라1동 2853-1,제주특별자치도 제주시 대원길 58,33.4718426,126.5353245,064-702-3237,https://api.cdn.visitjeju.net/photomng/imgpath/201812/20/5852bd8e-8ae6-4e8d-8e8a-afc698f5921f.JPG,"예술,갤러리,실내,카페,실내관광지,문화관광,어트랙션",CNTS_200000000008032
산호상점,쇼핑,산호상점에서 만들어낸 제주스러움,제주특별자치도 제주시 구좌읍 김녕리 2464,제주특별자치도 제주시 구좌읍 김녕로2길 20,33.553776,126.74344,064-782-7320,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bca2ad19-4122-4ecd-bc09-72fe3994d8fd.jpg,"쇼핑,기념품,,현금결제,카드결제,화장실,무료 WIFI, 쇼핑,기념품,관광기념품,상점/상가",CNTS_000000000020717
라온승마클럽,관광지,국제규격의 승마시설을 갖춘 제주서부의 명품승마클럽. 초보자부터 전문가까지 아우르는 승마시설 보유,제주특별자치도 제주시 한림읍 월림7길 155,제주특별자치도 제주시 한림읍 월림7길 155,33.355453,126.2419,064-795-8095,https://api.cdn.visitjeju.net/photomng/imgpath/202112/07/06ea0727-38aa-42ff-87b8-4b2378a3d090.jpg,"승마,액티비티,커플,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움, 승마,액티비티,커플,체험,레저/체험,어트랙션",CONT_000000000500170
바당정원펜션,숙박,"제주바다가 한눈에 펼쳐진 공간, 2층독채형",제주특별자치도 제주시 한경면 판포리 1790,제주특별자치도 제주시 한경면 판조로 23,33.366011,126.2065075,010-7607-3026,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/815b8b17-bc62-4337-814b-d0ef20631a9b.jpg,"펜션,휴양펜션,독채,가족,바비큐,단체여행객,해수욕장,해변,수상레저,협재해수욕장,온돌방,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,아주 어려움, 펜션,휴양펜션,독채,가족,바비큐,단체여행객,해수욕장,해변,수상레저,협재해수욕장,온돌방,무장애관광",CONT_000000000500893
애월포구풍경,숙박,제주시 애월읍 애월리에 위치한 가족펜션,제주특별자치도 제주시 애월읍 애월리 1771-2,제주특별자치도 제주시 애월읍 애월로11길 18,33.46594,126.32084,010-9944-3770,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/83f7df15-4fdd-4b35-b42b-8f27d595d6b2.jpg,"펜션,숙소,휴양펜션,바비큐,낚시,해안도로,산책로",CNTS_000000000022376
느지리오름(망오름),관광지,한림 16절경 '상명망봉'에 ,제주특별자치도 제주시 한림읍 상명리 산 5,제주특별자치도 제주시 한림읍 상명리 산 5,33.3653429,126.2613767,번호없음,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/a809a81b-e7b7-426a-85f8-c242dbc6f9f8.jpg,"맑음,걷기/등산,오름,자연경관,도보여행,도보,공용주차장,화장실, 맑음,걷기/등산,오름,자연경관,도보여행,도보",CNTS_200000000008011
목장카페 밭디,관광지,말 먹이주기 체험이 가능한 목장카페,제주특별자치도 서귀포시 표선면 성읍리 2867,제주특별자치도 서귀포시 표선면 번영로 2486,33.4077491,126.7728563,010-6224-1363,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/a3b0be2b-3c3c-4e25-9bc8-416df96c5b78.jpg,"표선, 성읍리, 목장카페, 아이,체험관광,사계절, 말먹이주기, 말먹이주기,실내+실외,중,1시간 미만",CNTS_300000000015852
한담해변,관광지,해안길을 따라 산책할 수 있는 제주의 숨은 비경,제주특별자치도 제주시 애월읍 애월리 2533-1,제주특별자치도 제주시 애월읍 애월로1길 26-4,33.460041817,126.3105423995,064-728-3394,https://api.cdn.visitjeju.net/photomng/imgpath/202111/04/2f515b1c-54e6-40de-bc74-e8591468fab0.JPG,"해변,경관/포토,커플,맑음,여름,공용주차장,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움, 해변,경관/포토,커플,맑음,여름,자연경관,포토스팟,봄꽃,유채꽃",CONT_000000000500682
코코스펜션,숙박,협재해수욕장 도보4분거리에 있고 야자수와 수영장이 멋진 펜션,제주특별자치도 제주시 한림읍 협재리 2523-1,제주특별자치도 제주시 한림읍 협재2길 26,33.3807358,126.2482491,064-796-8262,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/988b60fb-dcf8-40ae-8401-e27f2aaa445f.jpg,"휴식,숙소,휴양펜션,펜션,해수욕장,바비큐,공공와이파이존,수영장,가족,협재해수욕장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움, 휴식,숙소,휴양펜션,펜션,해수욕장,바비큐,공공와이파이존,수영장,가족,협재해수욕장",CNTS_000000000019680
서귀포시립기당미술관,관광지,한국 최초의 시립 미술관,제주특별자치도 서귀포시 서홍동 621,제주특별자치도 서귀포시 남성중로153번길 15,33.244656,126.551796,064-733-1586,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7567f662-716a-4814-b31e-57be3099d0f5.jpg,"실내,미술/박물관,비.눈,겨울,실내관광지,미술관,문화관광,어트랙션,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,쉬움, 실내,미술/박물관,비.눈,겨울,실내관광지,미술관,문화관광,어트랙션,무장애관광,공영관광지",CONT_000000000500326
